user_id,planid,event_type,label,date,claim_amount
U0218,PL1035,view,0,2025-05-21,
U0422,PL1037,view,0,2025-06-17,
U0177,PL1006,view,0,2024-05-30,
U0235,PL1037,click,0,2025-09-07,
U0398,PL1036,view,0,2025-02-10,
U0242,PL1032,click,0,2024-12-13,
U0012,PL1020,click,0,2025-03-26,
U0486,PL1009,view,0,2024-10-03,
U0341,PL1058,click,0,2025-09-20,
U0343,PL1004,view,0,2025-04-02,
U0326,PL1043,view,0,2024-06-27,
U0101,PL1038,shortlist,0,2025-04-01,
U0358,PL1051,click,0,2024-08-11,
U0035,PL1018,shortlist,0,2025-04-05,
U0012,PL1041,view,0,2025-08-23,
U0148,PL1036,view,0,2025-02-06,
U0389,PL1027,view,0,2024-07-16,
U0492,PL1014,view,0,2025-08-28,
U0014,PL1006,click,0,2025-06-18,
U0101,PL1023,click,0,2025-08-22,
U0079,PL1018,shortlist,0,2025-01-23,
U0251,PL1011,click,0,2024-08-18,
U0465,PL1017,view,0,2025-09-27,
U0472,PL1046,shortlist,0,2024-10-21,
U0476,PL1013,view,0,2025-03-29,
U0357,PL1053,shortlist,0,2024-12-10,
U0345,PL1058,click,0,2024-06-06,
U0361,PL1028,view,0,2025-02-22,
U0391,PL1020,shortlist,0,2025-06-09,
U0102,PL1037,view,0,2024-07-31,
U0153,PL1024,click,0,2024-10-02,
U0474,PL1027,view,0,2024-07-11,
U0395,PL1016,view,0,2024-10-17,
U0407,PL1031,click,0,2024-07-25,
U0099,PL1058,view,0,2025-01-14,
U0134,PL1012,click,0,2025-07-12,
U0050,PL1056,view,0,2024-10-20,
U0325,PL1010,view,0,2025-06-01,
U0468,PL1019,view,0,2024-12-05,
U0204,PL1045,view,0,2024-07-07,
U0087,PL1028,click,0,2024-10-24,
U0406,PL1041,shortlist,0,2025-04-08,
U0462,PL1049,click,0,2025-03-12,
U0458,PL1008,view,0,2025-03-07,
U0105,PL1020,click,0,2024-08-14,
U0123,PL1014,view,0,2025-07-29,
U0104,PL1026,view,0,2025-08-20,
U0050,PL1047,click,0,2025-07-22,
U0275,PL1048,view,0,2025-07-27,
U0173,PL1051,click,0,2025-04-17,
U0351,PL1051,view,0,2024-05-23,
U0186,PL1041,view,0,2024-10-18,
U0049,PL1060,view,0,2025-01-19,
U0170,PL1055,shortlist,0,2024-07-15,
U0007,PL1007,click,0,2025-08-12,
U0145,PL1035,click,0,2025-01-30,
U0402,PL1033,view,0,2024-11-12,
U0303,PL1011,view,0,2025-04-16,
U0376,PL1060,click,0,2024-04-30,
U0500,PL1041,view,0,2024-09-09,
U0167,PL1056,view,0,2025-04-24,
U0438,PL1032,view,0,2024-04-30,
U0397,PL1010,click,0,2025-08-09,
U0087,PL1042,view,0,2024-04-09,
U0220,PL1052,view,0,2025-03-07,
U0393,PL1046,view,0,2024-06-03,
U0140,PL1024,view,0,2025-02-04,
U0487,PL1020,view,0,2025-02-22,
U0208,PL1001,view,0,2025-05-19,
U0182,PL1028,shortlist,0,2024-07-16,
U0234,PL1052,view,0,2025-09-22,
U0002,PL1027,view,0,2025-07-28,
U0377,PL1051,click,0,2024-05-20,
U0350,PL1001,click,0,2024-10-16,
U0458,PL1018,view,0,2025-08-31,
U0242,PL1045,click,0,2024-06-07,
U0034,PL1030,view,0,2024-06-16,
U0299,PL1021,view,0,2024-04-16,
U0457,PL1011,view,0,2025-02-05,
U0498,PL1052,view,0,2025-04-09,
U0406,PL1049,view,0,2024-09-14,
U0158,PL1027,view,0,2025-09-04,
U0039,PL1016,view,0,2024-10-14,
U0218,PL1053,click,0,2024-10-14,
U0328,PL1025,click,0,2025-09-08,
U0183,PL1029,view,0,2024-11-05,
U0283,PL1032,view,0,2024-08-19,
U0132,PL1030,click,0,2024-08-04,
U0179,PL1060,view,0,2025-08-23,
U0153,PL1042,view,0,2025-01-04,
U0395,PL1043,view,0,2024-10-04,
U0153,PL1010,view,0,2025-06-08,
U0225,PL1058,view,0,2025-02-17,
U0065,PL1053,click,0,2025-08-14,
U0339,PL1012,view,0,2024-12-10,
U0365,PL1042,view,0,2024-06-21,
U0025,PL1060,click,0,2024-10-16,
U0128,PL1037,shortlist,0,2025-06-20,
U0247,PL1040,click,0,2025-04-06,
U0387,PL1004,shortlist,0,2025-04-14,
U0436,PL1024,view,0,2025-08-03,
U0029,PL1054,click,0,2024-11-18,
U0150,PL1008,click,0,2025-06-09,
U0067,PL1043,shortlist,0,2025-01-27,
U0176,PL1043,view,0,2024-10-14,
U0303,PL1021,view,0,2024-10-10,
U0349,PL1031,view,0,2025-08-01,
U0016,PL1061,view,0,2024-10-24,
U0493,PL1004,shortlist,0,2024-11-29,
U0030,PL1029,shortlist,0,2024-05-10,
U0434,PL1051,view,0,2025-05-02,
U0051,PL1056,view,0,2025-05-05,
U0193,PL1008,view,0,2024-04-26,
U0041,PL1010,view,0,2024-09-23,
U0184,PL1058,view,0,2024-06-29,
U0427,PL1040,click,0,2025-08-17,
U0369,PL1030,click,0,2024-06-20,
U0067,PL1023,view,0,2024-07-13,
U0063,PL1002,click,0,2025-06-06,
U0349,PL1031,click,0,2025-08-28,
U0222,PL1034,view,0,2024-06-03,
U0225,PL1024,view,0,2025-04-14,
U0029,PL1014,view,0,2024-08-15,
U0109,PL1056,view,0,2024-05-08,
U0368,PL1043,view,0,2025-01-12,
U0184,PL1033,view,0,2024-07-19,
U0389,PL1050,shortlist,0,2024-09-22,
U0036,PL1058,click,0,2025-03-28,
U0174,PL1053,view,0,2025-07-18,
U0164,PL1011,click,0,2024-07-29,
U0130,PL1043,view,0,2025-01-02,
U0019,PL1010,view,0,2025-06-12,
U0357,PL1003,click,0,2024-06-01,
U0324,PL1024,click,0,2025-02-08,
U0394,PL1061,view,0,2025-03-12,
U0460,PL1022,click,0,2024-09-18,
U0232,PL1043,view,0,2025-02-06,
U0175,PL1019,view,0,2025-04-30,
U0153,PL1013,click,0,2024-07-12,
U0346,PL1011,click,0,2024-04-29,
U0065,PL1006,click,0,2024-05-10,
U0226,PL1004,view,0,2024-09-26,
U0102,PL1009,click,0,2025-04-09,
U0104,PL1041,view,0,2024-05-17,
U0459,PL1051,view,0,2025-07-28,
U0289,PL1039,view,0,2024-08-14,
U0470,PL1040,view,0,2025-01-27,
U0047,PL1058,click,0,2025-09-10,
U0155,PL1012,click,0,2024-10-15,
U0425,PL1018,view,0,2025-03-10,
U0305,PL1012,view,0,2024-07-04,
U0129,PL1038,shortlist,0,2024-04-09,
U0049,PL1050,click,0,2025-09-26,
U0062,PL1055,shortlist,0,2024-12-25,
U0069,PL1002,view,0,2024-12-04,
U0108,PL1006,click,0,2025-09-15,
U0029,PL1036,claim_denied,0,2025-09-02,65666.0
U0304,PL1024,view,0,2024-04-20,
U0391,PL1061,view,0,2025-07-25,
U0427,PL1055,view,0,2025-08-08,
U0199,PL1006,view,0,2024-07-16,
U0185,PL1032,view,0,2024-12-20,
U0275,PL1009,view,0,2025-01-26,
U0240,PL1055,view,0,2025-03-08,
U0035,PL1011,click,0,2025-03-10,
U0171,PL1012,click,0,2024-12-08,
U0443,PL1032,view,0,2024-08-16,
U0138,PL1042,click,0,2025-05-17,
U0412,PL1010,view,0,2024-06-29,
U0158,PL1014,view,0,2025-02-03,
U0028,PL1018,view,0,2025-07-07,
U0423,PL1011,click,0,2025-09-23,
U0209,PL1023,click,0,2025-08-18,
U0274,PL1014,view,0,2025-04-04,
U0197,PL1045,click,0,2025-07-02,
U0255,PL1056,view,0,2025-06-02,
U0487,PL1010,click,0,2024-07-08,
U0083,PL1028,click,0,2025-05-23,
U0139,PL1040,view,0,2025-03-13,
U0498,PL1008,view,0,2024-08-07,
U0078,PL1011,view,0,2025-04-14,
U0101,PL1016,claim_approved,1,2025-05-27,88433.0
U0274,PL1017,view,0,2024-09-29,
U0057,PL1040,click,0,2025-05-11,
U0384,PL1041,view,0,2024-08-25,
U0200,PL1031,claim_approved,1,2025-09-08,1494776.0
U0336,PL1014,view,0,2024-12-28,
U0072,PL1056,view,0,2025-09-01,
U0271,PL1047,click,0,2025-08-19,
U0358,PL1053,click,0,2025-03-31,
U0166,PL1005,click,0,2025-04-17,
U0174,PL1034,click,0,2025-03-14,
U0222,PL1003,click,0,2025-06-13,
U0034,PL1058,view,0,2024-12-24,
U0460,PL1053,view,0,2024-10-10,
U0109,PL1057,view,0,2024-06-03,
U0336,PL1010,view,0,2024-12-30,
U0092,PL1058,view,0,2024-09-21,
U0498,PL1037,click,0,2024-04-16,
U0040,PL1030,shortlist,0,2025-02-21,
U0022,PL1039,view,0,2024-06-23,
U0194,PL1042,view,0,2024-11-30,
U0115,PL1008,view,0,2025-02-23,
U0487,PL1005,view,0,2025-07-30,
U0161,PL1023,shortlist,0,2024-06-08,
U0075,PL1039,click,0,2024-08-21,
U0161,PL1050,view,0,2024-04-30,
U0424,PL1001,view,0,2024-12-31,
U0361,PL1016,click,0,2025-07-10,
U0412,PL1041,click,0,2024-05-07,
U0331,PL1046,shortlist,0,2024-12-19,
U0080,PL1048,view,0,2024-12-18,
U0046,PL1043,view,0,2025-05-23,
U0149,PL1032,view,0,2024-12-14,
U0236,PL1029,view,0,2025-05-07,
U0195,PL1040,view,0,2025-03-28,
U0207,PL1009,shortlist,0,2024-10-26,
U0214,PL1022,view,0,2025-01-16,
U0256,PL1027,view,0,2024-10-24,
U0399,PL1061,click,0,2024-12-31,
U0475,PL1002,shortlist,0,2024-10-24,
U0278,PL1034,view,0,2025-06-12,
U0147,PL1019,view,0,2024-05-23,
U0337,PL1049,view,0,2024-11-26,
U0040,PL1001,view,0,2024-04-21,
U0256,PL1013,view,0,2025-02-21,
U0126,PL1058,click,0,2025-01-17,
U0293,PL1015,view,0,2025-05-13,
U0496,PL1046,view,0,2025-06-26,
U0140,PL1002,click,0,2025-01-18,
U0373,PL1051,view,0,2025-09-12,
U0172,PL1035,view,0,2025-08-12,
U0416,PL1042,view,0,2024-05-20,
U0162,PL1007,view,0,2024-11-27,
U0362,PL1021,view,0,2024-12-10,
U0361,PL1025,click,0,2025-01-31,
U0295,PL1008,view,0,2024-10-29,
U0393,PL1003,click,0,2025-01-25,
U0047,PL1050,view,0,2025-09-15,
U0360,PL1005,view,0,2024-05-24,
U0242,PL1041,click,0,2025-04-01,
U0491,PL1045,click,0,2025-05-15,
U0170,PL1025,view,0,2025-02-18,
U0260,PL1008,view,0,2024-06-20,
U0097,PL1002,click,0,2024-12-07,
U0424,PL1032,click,0,2025-06-27,
U0413,PL1012,view,0,2025-04-10,
U0363,PL1008,view,0,2025-09-29,
U0246,PL1038,view,0,2024-08-21,
U0133,PL1060,view,0,2025-01-21,
U0005,PL1008,click,0,2025-08-15,
U0250,PL1013,view,0,2025-01-25,
U0096,PL1048,view,0,2025-01-20,
U0210,PL1041,view,0,2024-06-14,
U0361,PL1061,view,0,2024-05-09,
U0497,PL1020,click,0,2024-05-27,
U0036,PL1028,view,0,2024-04-11,
U0242,PL1020,view,0,2025-01-23,
U0264,PL1014,view,0,2025-08-19,
U0260,PL1061,click,0,2024-12-30,
U0223,PL1024,view,0,2024-06-26,
U0039,PL1032,click,0,2025-05-03,
U0492,PL1046,click,0,2024-06-09,
U0497,PL1045,click,0,2024-10-20,
U0302,PL1030,view,0,2024-05-19,
U0380,PL1052,view,0,2024-12-23,
U0119,PL1002,view,0,2025-09-03,
U0244,PL1057,click,0,2024-12-18,
U0011,PL1045,view,0,2025-07-26,
U0145,PL1029,view,0,2024-12-30,
U0073,PL1010,view,0,2025-09-19,
U0382,PL1058,view,0,2024-06-19,
U0072,PL1035,click,0,2025-09-20,
U0301,PL1035,click,0,2024-07-03,
U0157,PL1046,view,0,2024-07-05,
U0088,PL1029,shortlist,0,2024-08-15,
U0007,PL1002,shortlist,0,2025-01-15,
U0267,PL1036,click,0,2025-05-08,
U0096,PL1021,click,0,2025-03-18,
U0114,PL1061,shortlist,0,2024-12-14,
U0039,PL1009,view,0,2025-06-03,
U0076,PL1060,view,0,2024-07-11,
U0166,PL1013,shortlist,0,2025-05-03,
U0211,PL1004,view,0,2024-04-15,
U0023,PL1014,click,0,2024-11-04,
U0038,PL1055,view,0,2025-07-10,
U0018,PL1034,click,0,2025-06-28,
U0211,PL1031,view,0,2025-07-20,
U0459,PL1051,view,0,2024-07-22,
U0134,PL1024,view,0,2025-06-25,
U0326,PL1022,view,0,2024-08-21,
U0046,PL1025,view,0,2025-06-29,
U0144,PL1053,view,0,2025-03-18,
U0026,PL1004,view,0,2024-11-21,
U0445,PL1043,view,0,2025-08-21,
U0437,PL1004,view,0,2025-02-18,
U0401,PL1003,click,0,2025-01-17,
U0499,PL1044,click,0,2024-09-30,
U0477,PL1022,view,0,2025-01-27,
U0498,PL1058,view,0,2024-05-25,
U0102,PL1031,click,0,2024-10-09,
U0162,PL1029,shortlist,0,2024-08-18,
U0313,PL1041,view,0,2025-05-26,
U0220,PL1036,click,0,2024-11-08,
U0160,PL1020,view,0,2025-01-06,
U0173,PL1009,view,0,2025-05-10,
U0170,PL1033,click,0,2024-10-02,
U0232,PL1030,click,0,2025-05-18,
U0006,PL1027,view,0,2024-12-06,
U0238,PL1039,view,0,2024-08-10,
U0374,PL1005,view,0,2025-06-29,
U0140,PL1014,view,0,2025-07-01,
U0225,PL1004,shortlist,0,2025-09-25,
U0166,PL1036,view,0,2024-11-30,
U0096,PL1024,shortlist,0,2024-07-13,
U0477,PL1013,click,0,2024-10-23,
U0102,PL1059,view,0,2024-06-25,
U0326,PL1037,click,0,2025-07-30,
U0152,PL1052,click,0,2025-09-22,
U0409,PL1035,view,0,2024-04-26,
U0451,PL1010,shortlist,0,2024-09-22,
U0248,PL1053,view,0,2024-11-15,
U0114,PL1039,shortlist,0,2025-07-03,
U0312,PL1049,view,0,2024-09-06,
U0230,PL1038,view,0,2024-07-17,
U0126,PL1057,view,0,2025-03-04,
U0340,PL1053,view,0,2024-09-10,
U0446,PL1030,view,0,2025-01-23,
U0366,PL1051,view,0,2024-06-10,
U0237,PL1048,view,0,2025-05-17,
U0174,PL1017,click,0,2024-08-01,
U0273,PL1003,shortlist,0,2024-12-28,
U0222,PL1036,shortlist,0,2024-10-22,
U0019,PL1048,click,0,2024-04-22,
U0389,PL1058,view,0,2024-11-05,
U0023,PL1043,view,0,2025-05-15,
U0485,PL1004,click,0,2024-09-05,
U0090,PL1022,view,0,2025-03-24,
U0268,PL1026,view,0,2024-10-18,
U0119,PL1061,shortlist,0,2025-01-21,
U0382,PL1045,click,0,2025-01-04,
U0084,PL1015,click,0,2025-06-10,
U0234,PL1033,click,0,2025-09-12,
U0262,PL1007,view,0,2024-11-09,
U0051,PL1016,view,0,2024-11-11,
U0075,PL1006,enroll,1,2025-07-22,
U0046,PL1054,click,0,2024-05-11,
U0357,PL1027,click,0,2024-12-16,
U0438,PL1041,view,0,2025-03-25,
U0196,PL1050,view,0,2025-07-08,
U0395,PL1008,view,0,2025-05-13,
U0353,PL1057,view,0,2024-09-06,
U0498,PL1026,view,0,2024-11-18,
U0171,PL1020,view,0,2025-09-03,
U0013,PL1004,view,0,2024-04-29,
U0489,PL1039,view,0,2025-07-21,
U0128,PL1052,view,0,2024-07-05,
U0064,PL1021,view,0,2025-09-16,
U0156,PL1055,click,0,2024-12-10,
U0391,PL1055,view,0,2025-03-14,
U0380,PL1011,view,0,2024-09-30,
U0222,PL1054,view,0,2025-02-23,
U0321,PL1051,click,0,2024-09-08,
U0368,PL1035,view,0,2024-06-06,
U0186,PL1027,view,0,2025-01-18,
U0488,PL1014,click,0,2025-03-18,
U0432,PL1003,view,0,2025-05-23,
U0290,PL1009,view,0,2025-01-09,
U0431,PL1041,click,0,2025-05-22,
U0125,PL1036,view,0,2025-01-18,
U0317,PL1010,shortlist,0,2025-03-25,
U0214,PL1013,click,0,2025-02-23,
U0260,PL1045,view,0,2024-12-10,
U0255,PL1018,click,0,2025-04-05,
U0475,PL1002,view,0,2025-02-14,
U0059,PL1042,view,0,2024-11-26,
U0149,PL1049,view,0,2025-09-01,
U0055,PL1044,view,0,2025-05-14,
U0229,PL1019,view,0,2024-04-13,
U0426,PL1049,click,0,2025-07-27,
U0289,PL1042,view,0,2024-05-31,
U0466,PL1056,view,0,2024-04-11,
U0423,PL1058,click,0,2024-08-29,
U0157,PL1053,view,0,2024-07-22,
U0102,PL1004,shortlist,0,2024-10-27,
U0355,PL1053,view,0,2024-12-09,
U0484,PL1016,view,0,2025-04-04,
U0198,PL1024,click,0,2024-04-23,
U0054,PL1051,click,0,2024-11-04,
U0470,PL1013,view,0,2024-09-18,
U0465,PL1031,view,0,2024-10-31,
U0062,PL1019,click,0,2024-11-30,
U0312,PL1010,view,0,2025-02-21,
U0322,PL1055,click,0,2024-10-20,
U0016,PL1020,shortlist,0,2024-08-31,
U0182,PL1028,view,0,2025-08-01,
U0002,PL1028,click,0,2024-09-04,
U0071,PL1002,view,0,2024-10-21,
U0396,PL1002,view,0,2024-05-18,
U0054,PL1026,click,0,2024-12-30,
U0277,PL1025,shortlist,0,2024-12-06,
U0444,PL1031,click,0,2025-02-13,
U0337,PL1034,click,0,2025-02-28,
U0057,PL1022,click,0,2024-08-01,
U0090,PL1014,view,0,2024-12-05,
U0055,PL1016,view,0,2024-07-23,
U0316,PL1061,click,0,2024-12-04,
U0013,PL1038,view,0,2025-06-12,
U0402,PL1001,click,0,2024-06-16,
U0441,PL1014,click,0,2025-08-15,
U0040,PL1045,view,0,2025-07-19,
U0010,PL1008,view,0,2024-11-26,
U0181,PL1046,view,0,2025-06-27,
U0172,PL1002,view,0,2025-01-22,
U0449,PL1054,view,0,2025-03-17,
U0213,PL1037,view,0,2025-07-05,
U0487,PL1043,view,0,2024-05-09,
U0053,PL1003,view,0,2024-08-21,
U0415,PL1036,view,0,2024-07-08,
U0228,PL1012,click,0,2024-11-11,
U0154,PL1053,view,0,2024-08-12,
U0147,PL1008,click,0,2024-07-17,
U0292,PL1011,view,0,2024-11-12,
U0153,PL1030,click,0,2024-08-20,
U0292,PL1037,view,0,2024-05-12,
U0474,PL1032,view,0,2025-04-28,
U0022,PL1031,shortlist,0,2025-04-29,
U0294,PL1052,view,0,2025-04-02,
U0370,PL1027,view,0,2025-01-31,
U0165,PL1047,view,0,2024-04-21,
U0452,PL1013,click,0,2024-11-16,
U0151,PL1045,view,0,2025-09-03,
U0254,PL1010,click,0,2025-02-05,
U0419,PL1036,view,0,2025-03-02,
U0417,PL1040,view,0,2025-07-15,
U0477,PL1056,view,0,2024-08-16,
U0231,PL1040,click,0,2024-10-19,
U0388,PL1010,shortlist,0,2024-09-17,
U0231,PL1025,shortlist,0,2024-08-12,
U0439,PL1051,click,0,2024-11-18,
U0350,PL1024,click,0,2024-07-02,
U0343,PL1012,view,0,2025-02-08,
U0022,PL1040,click,0,2025-05-05,
U0115,PL1003,click,0,2024-12-28,
U0189,PL1037,view,0,2024-04-12,
U0136,PL1026,view,0,2024-07-24,
U0468,PL1005,click,0,2025-04-06,
U0033,PL1024,click,0,2024-12-20,
U0284,PL1046,view,0,2025-01-29,
U0079,PL1017,shortlist,0,2024-12-15,
U0073,PL1016,view,0,2024-10-21,
U0384,PL1038,view,0,2024-09-04,
U0465,PL1013,click,0,2025-05-24,
U0097,PL1050,click,0,2024-09-14,
U0243,PL1016,view,0,2024-06-15,
U0327,PL1037,view,0,2025-08-16,
U0035,PL1041,click,0,2024-06-16,
U0340,PL1046,click,0,2025-07-31,
U0103,PL1054,view,0,2024-06-29,
U0149,PL1015,shortlist,0,2025-01-21,
U0496,PL1056,view,0,2025-01-11,
U0417,PL1002,shortlist,0,2024-10-13,
U0109,PL1007,click,0,2024-08-14,
U0495,PL1002,view,0,2025-01-18,
U0472,PL1014,click,0,2025-08-15,
U0375,PL1035,view,0,2025-07-16,
U0104,PL1059,view,0,2024-10-14,
U0417,PL1019,view,0,2024-09-01,
U0114,PL1050,view,0,2024-05-20,
U0192,PL1007,click,0,2025-03-31,
U0282,PL1048,click,0,2024-09-03,
U0182,PL1028,click,0,2024-12-16,
U0348,PL1052,view,0,2024-07-28,
U0234,PL1053,view,0,2025-03-19,
U0024,PL1058,click,0,2024-05-05,
U0097,PL1043,view,0,2024-09-15,
U0195,PL1030,click,0,2024-09-10,
U0412,PL1039,view,0,2025-08-01,
U0431,PL1019,view,0,2025-07-21,
U0477,PL1004,shortlist,0,2024-09-08,
U0111,PL1002,view,0,2025-08-16,
U0153,PL1044,view,0,2025-07-15,
U0314,PL1003,view,0,2025-08-19,
U0386,PL1060,click,0,2024-05-20,
U0316,PL1050,view,0,2025-04-24,
U0493,PL1049,view,0,2024-07-18,
U0016,PL1001,click,0,2025-06-26,
U0042,PL1026,view,0,2024-08-17,
U0227,PL1025,view,0,2025-04-16,
U0151,PL1053,view,0,2024-07-21,
U0277,PL1048,view,0,2024-12-03,
U0383,PL1061,view,0,2024-09-04,
U0325,PL1056,view,0,2024-06-22,
U0142,PL1045,click,0,2024-12-26,
U0007,PL1023,view,0,2025-08-15,
U0213,PL1031,shortlist,0,2025-03-16,
U0206,PL1005,view,0,2025-06-02,
U0275,PL1020,click,0,2024-06-21,
U0154,PL1028,view,0,2024-07-06,
U0089,PL1031,click,0,2024-09-20,
U0433,PL1006,view,0,2025-08-17,
U0097,PL1003,click,0,2025-06-23,
U0400,PL1061,view,0,2025-05-09,
U0040,PL1051,click,0,2024-09-21,
U0095,PL1045,view,0,2025-09-04,
U0286,PL1011,view,0,2025-04-24,
U0035,PL1038,view,0,2024-06-28,
U0446,PL1044,view,0,2024-11-14,
U0037,PL1020,click,0,2024-10-21,
U0407,PL1002,view,0,2025-04-11,
U0259,PL1016,click,0,2025-03-01,
U0468,PL1035,click,0,2024-05-26,
U0101,PL1059,view,0,2024-04-08,
U0373,PL1025,shortlist,0,2025-08-14,
U0035,PL1045,view,0,2025-06-19,
U0111,PL1027,view,0,2025-06-19,
U0019,PL1003,view,0,2024-08-03,
U0001,PL1029,click,0,2025-05-24,
U0301,PL1054,view,0,2025-06-29,
U0187,PL1014,click,0,2025-08-25,
U0265,PL1028,view,0,2024-09-18,
U0298,PL1055,view,0,2024-06-29,
U0032,PL1004,shortlist,0,2025-06-21,
U0264,PL1031,view,0,2024-10-15,
U0470,PL1061,view,0,2024-05-09,
U0328,PL1025,view,0,2024-06-11,
U0446,PL1031,click,0,2025-08-06,
U0351,PL1031,view,0,2024-07-28,
U0039,PL1033,view,0,2025-04-28,
U0219,PL1058,view,0,2024-07-02,
U0450,PL1019,shortlist,0,2024-04-08,
U0151,PL1019,view,0,2024-08-10,
U0093,PL1002,view,0,2024-09-04,
U0466,PL1043,view,0,2025-01-03,
U0409,PL1018,view,0,2024-08-12,
U0274,PL1023,view,0,2024-07-24,
U0074,PL1017,shortlist,0,2024-09-07,
U0439,PL1028,view,0,2025-07-28,
U0293,PL1033,click,0,2025-02-08,
U0062,PL1017,click,0,2025-03-05,
U0480,PL1054,view,0,2025-05-05,
U0462,PL1020,click,0,2024-05-15,
U0123,PL1044,view,0,2025-05-04,
U0324,PL1030,view,0,2024-05-07,
U0084,PL1019,view,0,2025-06-23,
U0224,PL1055,view,0,2024-07-28,
U0367,PL1050,view,0,2025-09-02,
U0018,PL1055,click,0,2025-09-03,
U0354,PL1055,click,0,2024-06-07,
U0058,PL1003,view,0,2025-04-16,
U0115,PL1033,view,0,2025-09-19,
U0419,PL1035,click,0,2024-05-09,
U0114,PL1037,view,0,2025-08-12,
U0356,PL1013,view,0,2024-05-18,
U0292,PL1034,view,0,2024-09-08,
U0365,PL1051,view,0,2024-11-24,
U0374,PL1060,shortlist,0,2025-01-28,
U0175,PL1005,view,0,2025-04-08,
U0173,PL1020,view,0,2024-04-15,
U0001,PL1044,view,0,2025-08-02,
U0372,PL1002,shortlist,0,2024-12-26,
U0440,PL1043,click,0,2025-03-05,
U0064,PL1032,view,0,2025-07-26,
U0459,PL1014,click,0,2024-12-09,
U0247,PL1055,view,0,2024-10-30,
U0208,PL1007,shortlist,0,2024-06-18,
U0468,PL1019,click,0,2025-07-13,
U0280,PL1008,view,0,2025-01-17,
U0094,PL1002,view,0,2024-06-02,
U0296,PL1043,view,0,2024-07-13,
U0415,PL1032,view,0,2025-08-26,
U0362,PL1019,view,0,2024-04-30,
U0129,PL1044,click,0,2024-12-11,
U0010,PL1006,click,0,2025-07-27,
U0229,PL1032,view,0,2024-11-28,
U0024,PL1041,view,0,2024-06-01,
U0351,PL1002,click,0,2025-06-04,
U0268,PL1039,click,0,2024-06-06,
U0120,PL1039,click,0,2024-08-15,
U0124,PL1033,view,0,2024-06-04,
U0111,PL1041,view,0,2025-08-15,
U0025,PL1002,view,0,2025-07-08,
U0243,PL1040,shortlist,0,2025-03-10,
U0476,PL1008,click,0,2024-11-29,
U0410,PL1048,view,0,2024-08-12,
U0083,PL1053,shortlist,0,2025-05-27,
U0068,PL1035,click,0,2025-06-24,
U0141,PL1053,click,0,2024-10-07,
U0391,PL1021,view,0,2024-10-15,
U0410,PL1035,view,0,2025-05-21,
U0287,PL1049,view,0,2024-07-21,
U0009,PL1047,click,0,2024-12-02,
U0157,PL1049,view,0,2024-09-16,
U0351,PL1023,enroll,1,2024-10-30,
U0455,PL1016,click,0,2025-03-24,
U0159,PL1026,view,0,2025-09-07,
U0479,PL1005,shortlist,0,2025-03-26,
U0240,PL1039,click,0,2024-08-05,
U0013,PL1026,click,0,2025-05-11,
U0271,PL1044,view,0,2024-08-20,
U0114,PL1039,view,0,2024-07-28,
U0042,PL1046,click,0,2025-07-06,
U0206,PL1026,click,0,2025-03-12,
U0328,PL1054,shortlist,0,2025-04-30,
U0284,PL1051,view,0,2024-05-04,
U0273,PL1059,view,0,2024-07-09,
U0314,PL1052,view,0,2025-09-08,
U0272,PL1012,view,0,2025-05-05,
U0201,PL1039,view,0,2024-06-24,
U0083,PL1007,click,0,2025-09-29,
U0465,PL1011,shortlist,0,2024-12-07,
U0194,PL1036,view,0,2025-08-11,
U0471,PL1054,view,0,2024-12-06,
U0303,PL1040,view,0,2024-04-08,
U0480,PL1042,click,0,2024-12-07,
U0226,PL1017,view,0,2025-09-14,
U0143,PL1039,view,0,2024-07-13,
U0112,PL1012,view,0,2025-02-15,
U0247,PL1025,view,0,2024-05-25,
U0265,PL1047,view,0,2024-10-02,
U0432,PL1047,view,0,2024-10-02,
U0455,PL1030,click,0,2024-06-12,
U0421,PL1040,view,0,2024-08-13,
U0284,PL1017,view,0,2024-09-11,
U0093,PL1023,view,0,2025-07-10,
U0075,PL1009,view,0,2025-09-19,
U0266,PL1025,view,0,2024-09-01,
U0128,PL1050,claim_approved,1,2025-01-08,1819323.0
U0411,PL1038,view,0,2025-09-09,
U0407,PL1018,view,0,2024-04-23,
U0380,PL1029,view,0,2025-07-14,
U0438,PL1016,view,0,2025-09-20,
U0067,PL1005,view,0,2024-11-28,
U0430,PL1030,click,0,2024-10-17,
U0497,PL1009,view,0,2024-06-25,
U0478,PL1037,click,0,2025-03-21,
U0440,PL1026,view,0,2024-11-30,
U0249,PL1013,click,0,2024-09-14,
U0163,PL1037,view,0,2024-12-20,
U0026,PL1047,view,0,2024-04-10,
U0305,PL1013,click,0,2025-06-02,
U0044,PL1004,shortlist,0,2025-02-02,
U0290,PL1011,view,0,2025-07-14,
U0065,PL1045,click,0,2025-04-11,
U0326,PL1042,view,0,2025-04-09,
U0092,PL1040,click,0,2025-01-12,
U0401,PL1023,view,0,2024-04-10,
U0354,PL1015,view,0,2025-05-28,
U0194,PL1025,click,0,2025-01-06,
U0248,PL1057,view,0,2025-05-19,
U0397,PL1013,click,0,2025-03-01,
U0161,PL1055,click,0,2025-02-23,
U0111,PL1042,view,0,2024-11-29,
U0318,PL1034,view,0,2025-05-12,
U0382,PL1015,view,0,2025-01-01,
